id,title,brand,category,subcategory,description,your_cost_usd,normal_value_usd,offer_type,conditions,requires_card,location_scope,country,state,city,online,source_url,verification_status,last_checked,confidence,publish_ready,notes
4253,"Public library free programs — Glendale, CA",Public library free programs,LEARN FREE,Library,"Free classes, talks, clubs, workshops and programs through public libraries serving Glendale, CA.",0,,Resident/community program,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Glendale,NO,https://www.imls.gov/research-evaluation/surveys/public-libraries-survey-pls,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4254,"Public library museum-pass programs — Glendale, CA",Public library museum-pass programs,GO FREE,Library Perks,"Potential free or discounted museum-pass programs available through libraries serving Glendale, CA.",0,,Library-card benefit,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Glendale,NO,https://www.imls.gov/research-evaluation/surveys/public-libraries-survey-pls,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4255,"City parks free events — Glendale, CA",City parks free events,GO FREE,Parks,"Free city park programming, festivals and community events in Glendale, CA.",0,,Public event,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Glendale,NO,https://www.usa.gov/local-governments,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4256,"Parks & recreation free fitness — Glendale, CA",Parks & recreation free fitness,PLAY FREE,Fitness,"Potential free fitness classes, walking groups or recreation sessions in Glendale, CA.",0,,Public recreation,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Glendale,NO,https://www.usa.gov/local-governments,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4257,"Free concerts in parks — Glendale, CA",Free concerts in parks,GO FREE,Music,"Seasonal free outdoor concerts and music events in Glendale, CA.",0,,Seasonal event,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Glendale,NO,https://www.usa.gov/local-governments,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4258,"Free outdoor movies — Glendale, CA",Free outdoor movies,GO FREE,Movies,"Seasonal free outdoor movie screenings in Glendale, CA.",0,,Seasonal event,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Glendale,NO,https://www.usa.gov/local-governments,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4259,"Free museum days — Glendale, CA",Free museum days,GO FREE,Museums,"Museum free-admission days or hours to verify in Glendale, CA.",0,,Timed/conditional admission,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Glendale,NO,https://www.arts.gov/,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4260,"Always-free museums & galleries — Glendale, CA",Always-free museums & galleries,GO FREE,Museums,"Always-free museums, university galleries or cultural spaces to verify in Glendale, CA.",0,,Free admission discovery,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Glendale,NO,https://www.arts.gov/,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4261,"University public lectures — Glendale, CA",University public lectures,LEARN FREE,University,"Free public lectures, panels and academic events at colleges and universities in Glendale, CA.",0,,Public education event,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Glendale,NO,https://www.ed.gov/,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4262,"University galleries & exhibitions — Glendale, CA",University galleries & exhibitions,GO FREE,University Arts,"Free university gallery exhibitions and campus museums to verify in Glendale, CA.",0,,Free admission discovery,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Glendale,NO,https://www.ed.gov/,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
