id,title,brand,category,subcategory,description,your_cost_usd,normal_value_usd,offer_type,conditions,requires_card,location_scope,country,state,city,online,source_url,verification_status,last_checked,confidence,publish_ready,notes
470,Apple Music Trial — Trial / $0 Intro,Apple Music Trial,TRY FREE,Free Trial,Potential $0 introductory trial. Duration and eligibility can change.,0,,Free trial,New customers usually only; card and auto-renewal may be required. Verify duration and cancellation terms.,Unknown,Nationwide,US,,,YES,https://www.apple.com/apple-music/,Candidate — verify current trial terms before publish,2026-08-18,Medium,NO,Card requirement must be checked before setting requires_card.
471,Apple TV+ Trial — Trial / $0 Intro,Apple TV+ Trial,TRY FREE,Free Trial,Potential $0 introductory trial. Duration and eligibility can change.,0,,Free trial,New customers usually only; card and auto-renewal may be required. Verify duration and cancellation terms.,Unknown,Nationwide,US,,,YES,https://tv.apple.com/,Candidate — verify current trial terms before publish,2026-08-18,Medium,NO,Card requirement must be checked before setting requires_card.
472,Apple Arcade Trial — Trial / $0 Intro,Apple Arcade Trial,TRY FREE,Free Trial,Potential $0 introductory trial. Duration and eligibility can change.,0,,Free trial,New customers usually only; card and auto-renewal may be required. Verify duration and cancellation terms.,Unknown,Nationwide,US,,,YES,https://www.apple.com/apple-arcade/,Candidate — verify current trial terms before publish,2026-08-18,Medium,NO,Card requirement must be checked before setting requires_card.
473,YouTube Premium Trial — Trial / $0 Intro,YouTube Premium Trial,TRY FREE,Free Trial,Potential $0 introductory trial. Duration and eligibility can change.,0,,Free trial,New customers usually only; card and auto-renewal may be required. Verify duration and cancellation terms.,Unknown,Nationwide,US,,,YES,https://www.youtube.com/premium,Candidate — verify current trial terms before publish,2026-08-18,Medium,NO,Card requirement must be checked before setting requires_card.
474,YouTube Music Premium Trial — Trial / $0 Intro,YouTube Music Premium Trial,TRY FREE,Free Trial,Potential $0 introductory trial. Duration and eligibility can change.,0,,Free trial,New customers usually only; card and auto-renewal may be required. Verify duration and cancellation terms.,Unknown,Nationwide,US,,,YES,https://music.youtube.com/,Candidate — verify current trial terms before publish,2026-08-18,Medium,NO,Card requirement must be checked before setting requires_card.
475,Spotify Premium Trial — Trial / $0 Intro,Spotify Premium Trial,TRY FREE,Free Trial,Potential $0 introductory trial. Duration and eligibility can change.,0,,Free trial,New customers usually only; card and auto-renewal may be required. Verify duration and cancellation terms.,Unknown,Nationwide,US,,,YES,https://www.spotify.com/premium/,Candidate — verify current trial terms before publish,2026-08-18,Medium,NO,Card requirement must be checked before setting requires_card.
476,SiriusXM Trial — Trial / $0 Intro,SiriusXM Trial,TRY FREE,Free Trial,Potential $0 introductory trial. Duration and eligibility can change.,0,,Free trial,New customers usually only; card and auto-renewal may be required. Verify duration and cancellation terms.,Unknown,Nationwide,US,,,YES,https://www.siriusxm.com/,Candidate — verify current trial terms before publish,2026-08-18,Medium,NO,Card requirement must be checked before setting requires_card.
477,Pandora Premium Trial — Trial / $0 Intro,Pandora Premium Trial,TRY FREE,Free Trial,Potential $0 introductory trial. Duration and eligibility can change.,0,,Free trial,New customers usually only; card and auto-renewal may be required. Verify duration and cancellation terms.,Unknown,Nationwide,US,,,YES,https://www.pandora.com/plus,Candidate — verify current trial terms before publish,2026-08-18,Medium,NO,Card requirement must be checked before setting requires_card.
478,Tidal Trial — Trial / $0 Intro,Tidal Trial,TRY FREE,Free Trial,Potential $0 introductory trial. Duration and eligibility can change.,0,,Free trial,New customers usually only; card and auto-renewal may be required. Verify duration and cancellation terms.,Unknown,Nationwide,US,,,YES,https://tidal.com/,Candidate — verify current trial terms before publish,2026-08-18,Medium,NO,Card requirement must be checked before setting requires_card.
479,Qobuz Trial — Trial / $0 Intro,Qobuz Trial,TRY FREE,Free Trial,Potential $0 introductory trial. Duration and eligibility can change.,0,,Free trial,New customers usually only; card and auto-renewal may be required. Verify duration and cancellation terms.,Unknown,Nationwide,US,,,YES,https://www.qobuz.com/,Candidate — verify current trial terms before publish,2026-08-18,Medium,NO,Card requirement must be checked before setting requires_card.
480,Deezer Trial — Trial / $0 Intro,Deezer Trial,TRY FREE,Free Trial,Potential $0 introductory trial. Duration and eligibility can change.,0,,Free trial,New customers usually only; card and auto-renewal may be required. Verify duration and cancellation terms.,Unknown,Nationwide,US,,,YES,https://www.deezer.com/,Candidate — verify current trial terms before publish,2026-08-18,Medium,NO,Card requirement must be checked before setting requires_card.
481,Hulu Trial availability — Trial / $0 Intro,Hulu Trial availability,TRY FREE,Free Trial,Potential $0 introductory trial. Duration and eligibility can change.,0,,Free trial,New customers usually only; card and auto-renewal may be required. Verify duration and cancellation terms.,Unknown,Nationwide,US,,,YES,https://www.hulu.com/,Candidate — verify current trial terms before publish,2026-08-18,Medium,NO,Card requirement must be checked before setting requires_card.
482,Paramount+ Trial — Trial / $0 Intro,Paramount+ Trial,TRY FREE,Free Trial,Potential $0 introductory trial. Duration and eligibility can change.,0,,Free trial,New customers usually only; card and auto-renewal may be required. Verify duration and cancellation terms.,Unknown,Nationwide,US,,,YES,https://www.paramountplus.com/,Candidate — verify current trial terms before publish,2026-08-18,Medium,NO,Card requirement must be checked before setting requires_card.
483,Peacock Trial availability — Trial / $0 Intro,Peacock Trial availability,TRY FREE,Free Trial,Potential $0 introductory trial. Duration and eligibility can change.,0,,Free trial,New customers usually only; card and auto-renewal may be required. Verify duration and cancellation terms.,Unknown,Nationwide,US,,,YES,https://www.peacocktv.com/,Candidate — verify current trial terms before publish,2026-08-18,Medium,NO,Card requirement must be checked before setting requires_card.
484,Discovery+ Trial availability — Trial / $0 Intro,Discovery+ Trial availability,TRY FREE,Free Trial,Potential $0 introductory trial. Duration and eligibility can change.,0,,Free trial,New customers usually only; card and auto-renewal may be required. Verify duration and cancellation terms.,Unknown,Nationwide,US,,,YES,https://www.discoveryplus.com/,Candidate — verify current trial terms before publish,2026-08-18,Medium,NO,Card requirement must be checked before setting requires_card.
485,Fubo Trial — Trial / $0 Intro,Fubo Trial,TRY FREE,Free Trial,Potential $0 introductory trial. Duration and eligibility can change.,0,,Free trial,New customers usually only; card and auto-renewal may be required. Verify duration and cancellation terms.,Unknown,Nationwide,US,,,YES,https://www.fubo.tv/,Candidate — verify current trial terms before publish,2026-08-18,Medium,NO,Card requirement must be checked before setting requires_card.
486,YouTube TV Trial — Trial / $0 Intro,YouTube TV Trial,TRY FREE,Free Trial,Potential $0 introductory trial. Duration and eligibility can change.,0,,Free trial,New customers usually only; card and auto-renewal may be required. Verify duration and cancellation terms.,Unknown,Nationwide,US,,,YES,https://tv.youtube.com/,Candidate — verify current trial terms before publish,2026-08-18,Medium,NO,Card requirement must be checked before setting requires_card.
